0	1	2	3	4	5	6	7	8	9	10	11	density
CHP2	LGR4	PRKCA	CDC14B	AC133919.6	CDK18	TMEM43	CLPS	DCLK1	GPRC5B	ZNF774	TRAP1	16
CHP2	LGR4	CD79B	CDC14B	FANCA	CDK18	EAF1	STK38	NBEA	SMG1	IQGAP1	TRAP1	16
CHP2	LGR4	PPM1E	CDC14B	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	C15orf38	CORO7	16
CHP2	LGR4	MAP3K3	ALG2	RP11-356C4.2	CDK18	IRAK2	MAPK13	DCLK1	RP11-719K4.1	ZNF774	TRAP1	16
CHP2	LGR4	GNA13	HABP4	MC1R	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
ATP2A1	LGR4	PTRH2	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	ERN1	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
TNRC6A	TCP11L1	ICAM2	HABP4	SPIRE2	CDK18	IRAK2	MAPK14	KBTBD6	SMG1	KIF7	TRAP1	16
CHP2	LGR4	AXIN2	CDC14B	DBNDD1	CDK18	ATG7	MAPK14	LHFP	XYLT1	PRC1	CDIP1	16
CHP2	LGR4	RAD51C	CDC14B	SPIRE2	CDK18	IRAK2	MAPK13	DCLK1	NOMO2	PRC1	TRAP1	16
HS3ST4	LGR4	C17orf72	CDC14B	PRDM7	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	RAD51C	TRIM14	RP11-356C4.2	CDK18	BTD	MAPK14	TRPC4	SMG1	SV2B	TRAP1	16
AQP8	LGR4	MAP3K3	CDC14B	SPIRE2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	NR2F2	TRAP1	16
PLK1	LGR4	C17orf82	CDC14B	PRDM7	CDK18	IRAK2	MAPK13	DCLK1	SMG1	CHD2	TRAP1	16
KDM8	KIF18A	DDX42	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	KIF7	TRAP1	16
CHP2	LGR4	CACNG5	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	CIB1	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	GAS8	CDK18	IRAK2	MAPK13	DCLK1	XYLT1	FANCI	TRAP1	16
PRKCB	SLC5A12	RAD51C	CDC14B	RP11-356C4.2	CDK18	IRAK2	MAPK14	KL	SMG1	C15orf38	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	MYH11	ZNF774	ABAT	16
CHP2	LGR4	APPBP2	CDC14B	TCF25	CDK18	HDAC11	MAPK14	DCLK1	SMG1	RP11-697E2.6	TRAP1	16
CHP2	LGR4	ERN1	GALNT12	DEF8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	ZNF500	16
CHP2	LGR4	PPM1D	CDC14B	RP11-356C4.2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	RP11-356C4.2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	C15orf32	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	FANCA	CDK18	IRAK2	MAPK14	DCLK1	SMG1	PRC1	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	DEF8	SNRPE	NR2C2	MAPK13	DCLK1	SMG1	IQGAP1	TRAP1	16
SULT1A1	LGR4	PTRH2	CDC14B	TCF25	CDK18	IRAK2	MAPK13	DCLK1	SMG1	RP11-82I10.1	MGRN1	16
PLK1	LGR4	RAD51C	CDC14B	DBNDD1	CDK18	HRH1	MAPK14	KBTBD6	SMG1	GDPGP1	TRAP1	16
CHP2	LGR4	C17orf64	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	STARD13	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	RAD51C	TMOD1	C16orf3	CDK18	IRAK2	MAPK13	FOXO1	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	RAD51C	TGFBR1	DBNDD1	MFSD4	IRAK2	MAPK13	DCLK1	SMG1	CHD2	TRAP1	16
CHP2	LGR4	PPM1D	CDC14B	AC133919.6	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	TRAP1	16
CHP2	LGR4	RPS6KB1	CDC14B	AC133919.6	CDK18	IRAK2	MAPK13	DCLK1	SMG1	KIF7	TRAP1	16
CHP2	FIBIN	MAP3K3	CDC14B	RP11-356C4.2	ELK4	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	CREBBP	16
NSMCE1	LGR4	MAP3K3	FAM22G	RP11-356C4.2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	RCCD1	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
IL4R	LGR4	SKA2	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	RP11-1035H13.3	C15orf32	TRAP1	16
CHP2	LGR4	ICAM2	CDC14B	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	BRIP1	CDC14B	SPIRE2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TMEM114	16
CHP2	LGR4	MAP3K3	CDC14B	C16orf3	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	CSH2	CDC14B	C16orf3	CDK18	IRAK2	MAPK14	DCLK1	SHISA9	TICRR	TRAP1	16
CHP2	AC103801.2	RAD51C	CDC14B	MC1R	ATP2B4	IRAK2	MAPK13	DCLK1	SMG1	RHCG	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	SPIRE2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	CSNK1A1L	SMG1	ZNF710	TRAP1	16
CHP2	SVIP	TRIM37	CDC14B	FANCA	CDK18	IRAK2	MAPK14	DCLK1	SMG1	PRC1	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	FANCA	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	TRAP1	16
XPO6	LGR4	RAD51C	TMOD1	TCF25	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	RGS9	CDC14B	MC1R	CDK18	IRAK2	MAPK13	DCLK1	ERCC4	ZNF710	TRAP1	16
CHP2	TCP11L1	MAP3K3	CDC14B	RP11-356C4.2	CDK18	HDAC11	MAPK13	NHLRC3	SMG1	ZNF774	GLYR1	16
CHP2	LGR4	MAP3K3	CDC14B	MC1R	CDK18	IRAK2	MAPK13	DCLK1	RP11-719K4.1	ZNF774	TRAP1	16
CHP2	LGR4	ERN1	CDC14B	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	FANCA	CDK18	IRAK2	MAPK14	DCLK1	SMG1	SLCO3A1	TRAP1	16
PLK1	LGR4	PPM1E	CDC14B	CENPBD1	CDK18	IRAK2	MAPK14	RFXAP	ABCC6	CHD2	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	MC1R	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	FTSJ3	CDC14B	FANCA	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	PTRH2	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	RP11-82I10.1	TRAP1	16
CHP2	LGR4	PPM1E	CDC14B	SPIRE2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
NSMCE1	LGR4	MAP3K3	CDC14B	RP11-356C4.2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	MC1R	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	16
LAT	LGR4	MAP3K3	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ARRDC4	TRAP1	16
ATP2A1	LGR4	INTS2	CDC14B	TCF25	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	16
NFATC2IP	LGR4	PRKCA	CDC14B	RP11-356C4.2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	UNC45A	TRAP1	16
KDM8	LGR4	MAP3K3	C9orf156	TCF25	CDK18	IRAK2	MAPK14	VWA8	SMG1	UNC45A	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	MC1R	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
AQP8	LGR4	TLK2	CDC14B	SPIRE2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	VPS33B	TRAP1	16
RBBP6	LUZP2	BRIP1	ERP44	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	AP3S2	TRAP1	16
CHP2	LGR4	PPM1D	CDC14B	PRDM7	CDK18	RPL32	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
ERN2	LGR4	MAP3K3	CDC14B	C16orf3	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	TRAP1	16
CHP2	LGR4	PRKCA	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	PRC1	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	DBNDD1	CDK18	XPC	PPIL1	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	PPM1E	CDC14B	C16orf3	CDK18	IRAK2	STK38	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	APPBP2	CDC14B	SPIRE2	CDK18	IRAK2	MAPK14	DCLK1	ERCC4	ZNF710	TRAP1	16
CHP2	LGR4	APPBP2	CDC14B	PRDM7	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	ELP4	MAP3K3	CDC14B	RP11-356C4.2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	SPIRE2	CDK18	SLC6A6	MAPK13	DCLK1	SMG1	FES	ZNF500	16
CHP2	LGR4	RAD51C	CDC14B	FANCA	LRRN2	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	EHF	RPS6KB1	CDC14B	MC1R	CDK18	IRAK2	MAPK13	DCLK1	PLA2G10	ZNF710	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	MC1R	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	PRKCA	CDC14B	PRDM7	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	FANCA	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	TRAP1	16
CHP2	KIF18A	NACA2	CDC14B	AC133919.6	CDK18	IRAK2	MAPK13	BRCA2	SMG1	ZNF710	GRIN2A	16
CHP2	LGR4	MAP3K3	CDC14B	SPIRE2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TFAP4	16
CHP2	MPPED2	RP11-178C3.1	CDC14B	TCF25	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	AC103801.2	MAP3K3	CDC14B	MC1R	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	RP11-178C3.1	HSD17B3	CENPBD1	MYOG	IRAK2	MAPK13	DCLK1	SMG1	AC087477.1	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	FANCA	CDK18	IRAK2	MAPK13	RFXAP	SMG1	FANCI	TRAP1	16
NPIPL1	LGR4	RAD51C	CDC14B	SPIRE2	CDK18	FBLN2	MAPK13	KL	SMG1	KIF7	TRAP1	16
PRKCB	HIPK3	C17orf64	CDC14B	TCF25	TMEM81	IRAK2	MAPK13	UFM1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	MAP3K3	STX17	PRDM7	CDK18	IRAK2	MAPK13	N4BP2L2	SMG1	PRC1	TRAP1	16
CHP2	KCNA4	RPS6KB1	CDC14B	SPIRE2	CDK18	IRAK2	MTCH1	FOXO1	SMG1	VPS33B	TRAP1	16
CHP2	LGR4	BRIP1	CDC14B	SPIRE2	CDK18	IRAK2	KCNK5	RFXAP	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	C16orf3	CDK18	IRAK2	MAPK14	DCLK1	MYH11	ZNF710	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	SLC25A15	SMG1	TICRR	TRAP1	16
CHP2	LGR4	DCAF7	CDC14B	PRDM7	AC119673.1	IRAK2	MAPK13	DCLK1	SMG1	C15orf38	TRAP1	16
CD19	LGR4	MAP3K3	CDC14B	SPIRE2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	PPM1D	CDC14B	SPIRE2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	HDDC3	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	CENPBD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	FANCI	TRAP1	16
CHP2	LGR4	RPS6KB1	CDC14B	AC133919.6	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	16
LCMT1	LGR4	RAD51C	CDC14B	AC133919.6	CDK18	IRAK2	MAPK14	DCLK1	SMG1	PRC1	TRAP1	16
CHP2	LGR4	PPM1D	CDC14B	FANCA	CDK18	IRAK2	MAPK13	DCLK1	RPS15A	PRC1	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	RP11-356C4.2	CDK18	WNT7A	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	PRDM7	CDK18	IRAK2	MAPK13	DCLK1	SMG1	SPATA8	TRAP1	16
CHP2	LGR4	YPEL2	CDC14B	DEF8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	AC103801.2	GDPD1	CDC14B	GAS8	CDK18	IRAK2	GLO1	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	SVIP	MAP3K3	CDC14B	GAS8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	FURIN	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	DBNDD1	CDK18	IRAK2	KIF6	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	PAX6	RNFT1	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	APPBP2	CDC14B	FANCA	CDK18	SLC6A11	MAPK14	CCNA1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	RPS6KB1	CDC14B	GAS8	CDK18	IRAK2	MAPK14	DCLK1	SMG1	SPATA8	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	MC1R	CDK18	IRAK2	MAPK14	DCLK1	SMG1	PRC1	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
NFATC2IP	LGR4	SKA2	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	TRAP1	16
CHP2	LGR4	RPS6KB1	CDC14B	FANCA	ADORA1	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	RPS6KB1	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	BFAR	ZNF774	TRAP1	16
CHP2	DEPDC7	RAD51C	CDC14B	MC1R	CDK18	IRAK2	MAPK14	DCLK1	SMG1	C15orf32	TRAP1	16
CHP2	LGR4	PPM1E	CDC14B	TCF25	CDK18	IRAK2	MAPK13	DCLK1	MYH11	ZNF774	TRAP1	16
CHP2	RP11-17A1.2	MAP3K3	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	IQGAP1	TRAP1	16
CHP2	LGR4	CACNG4	CDC14B	TCF25	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	CSTF3	RAD51C	ANP32B	AC133919.6	MDM4	IRAK2	MAPK13	DCLK1	SMG1	RP11-697E2.6	TRAP1	16
CHP2	LGR4	PPM1D	CDC14B	DEF8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	16
NPIPL1	CAPRIN1	TUBD1	CDC14B	MC1R	CDK18	IRAK2	MAPK13	DCLK1	SMG1	BLM	TRAP1	16
CHP2	LGR4	RAD51C	CDC14B	TCF25	CDK18	IRAK2	MAPK13	STARD13	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	GH1	CDC14B	GAS8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	FANCF	RAD51C	CDC14B	SPIRE2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	16
ATP2A1	LGR4	PSMC5	CDC14B	RP11-356C4.2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	TCF25	CDK18	IRAK2	MAPK13	DCLK1	SMG1	KIF7	TRAP1	16
CHP2	LGR4	APPBP2	CDC14B	GAS8	CDK18	IRAK2	MAPK13	N4BP2L1	RP11-719K4.2	ZNF774	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	CD59	PPM1D	C9orf174	GAS8	CDK18	IRAK2	DNAH8	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	PPM1D	CDC14B	MC1R	CDK18	IRAK2	KCNK16	DCLK1	SMG1	ZNF710	TRAP1	16
CHP2	LGR4	RAD51C	NR4A3	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	NR2F2	TRAP1	16
CHP2	LGR4	APPBP2	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	NGRN	TRAP1	16
PLK1	HIPK3	PPM1D	BAAT	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	CHD2	CDIP1	16
CHP2	LGR4	GH1	MSANTD3	SPIRE2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	MESP1	TRAP1	16
CHP2	CSTF3	C17orf64	CDC14B	C16orf3	CDK18	IRAK2	MAPK14	DCLK1	SMG1	PLIN1	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	RP11-356C4.2	BTG2	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	16
CHP2	LGR4	MAP3K3	CDC14B	SPIRE2	CDK18	IRAK2	MAPK13	DCLK1	C16orf88	ZNF710	TRAP1	16
CHP2	PAX6	TRIM37	CDC14B	GAS8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	C15orf38	TRAP1	16
CHP2	ABTB2	RGS9	CDC14B	DEF8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	GABARAPL3	TRAP1	17
CHP2	LGR4	RAD51C	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	PRC1	TRAP1	17
CHP2	LGR4	RGS9	FOXE1	DBNDD1	CDK18	IRAK2	TBC1D22B	DCLK1	SMG1	ARRDC4	TRAP1	17
CHP2	FBXO3	APPBP2	CDC14B	SPIRE2	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	17
KIAA0556	LGR4	MAP3K3	CDC14B	DEF8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	KIF7	TRAP1	17
CHP2	LGR4	RPS6KB1	CDC14B	AC133919.6	CDK18	IRAK2	MAPK14	DCLK1	SMG1	IDH2	TRAP1	17
CHP2	LGR4	MAP3K3	CDC14B	AC133919.6	CDK18	IRAK2	MAPK14	DCLK1	SMG1	RHCG	TRAP1	17
HS3ST4	LGR4	MAP3K3	CDC14B	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	17
CHP2	LGR4	MAP3K3	CDC14B	CENPBD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	SEMA4B	TRAP1	17
CHP2	LGR4	CA4	CDC14B	DBNDD1	CDK18	PPARG	MAPK14	DCLK1	SMG1	ZNF774	C16orf72	17
CHP2	LGR4	MAP3K3	CDC14B	DEF8	BTG2	IRAK2	MAPK13	FOXO1	SMG1	ZNF774	TRAP1	17
CHP2	LGR4	RAD51C	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	17
CHP2	METTL15	RAD51C	CDC14B	GAS8	CDK18	MKRN2	MAPK14	DCLK1	SMG1	C15orf38	TRAP1	17
CHP2	CCDC34	PPM1D	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	METTL22	17
CHP2	LMO2	RAD51C	CDC14B	FANCA	CDK18	IRAK2	MAPK14	KBTBD7	SMG1	PRC1	TRAP1	17
CTD-3203P2.2	LGR4	CSH2	CDC14B	SPIRE2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	NGRN	TRAP1	17
CHP2	ARL14EP	RAD51C	SEC61B	SPIRE2	CDK18	IRAK2	MAPK14	POSTN	SMG1	PRC1	TRAP1	17
CHP2	LGR4	GH1	C9orf156	PRDM7	CDK18	IRAK2	MAPK13	DCLK1	SMG1	CHD2	TRAP1	17
ATXN2L	LGR4	YPEL2	CDC14B	DEF8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	17
RABEP2	LGR4	RAD51C	GALNT12	SPIRE2	CDK18	IRAK2	MAPK13	N4BP2L2	SMG1	ZNF774	TRAP1	17
CHP2	LGR4	GH1	CDC14B	FANCA	ADORA1	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	17
CHP2	LGR4	RP11-178C3.1	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	17
CHP2	LGR4	GNA13	CDC14B	FANCA	SNRPE	IRAK2	MAPK14	DCLK1	SMG1	CHD2	TRAP1	17
CHP2	CSTF3	RAD51C	CDC14B	MC1R	CDK18	VHL	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	17
CHP2	LGR4	MAP3K3	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	AC087477.1	TRAP1	17
CHP2	LGR4	MAP3K3	CDC14B	C16orf3	CDK18	TMEM43	MAPK13	DCLK1	SMG1	FAM174B	TRAP1	17
CHP2	LGR4	MAP3K3	CDC14B	GAS8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	17
PLK1	LGR4	RAD51C	KRT8P11	AC133919.6	CDK18	IRAK2	MAPK14	DCLK1	NPIPP1	MESP1	TRAP1	17
CHP2	LGR4	RP11-178C3.1	CDC14B	AC133919.6	CDK18	IRAK2	MAPK13	NHLRC3	SMG1	CHD2	TRAP1	17
CHP2	CAT	MAP3K3	CDC14B	PRDM7	CDK18	C3orf20	MAPK14	DCLK1	SMG1	PRC1	TRAP1	17
CHP2	LGR4	RPS6KB1	CDC14B	RP11-356C4.2	MYBPH	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	17
CHP2	LGR4	SMG8	CDC14B	MC1R	CDK18	IRAK2	MAPK14	DCLK1	SMG1	AC087477.1	TRAP1	17
CHP2	LGR4	CSH1	CDC14B	MC1R	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	17
CHP2	LGR4	MAP3K3	CDC14B	PRDM7	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	17
CHP2	AC132216.1	RAD51C	CDC14B	C16orf3	OPTC	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	17
CHP2	DCDC5	MAP3K3	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	17
CHP2	LGR4	PPM1D	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	PRC1	TRAP1	17
CHP2	LGR4	MAP3K3	CDC14B	PRDM7	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ST8SIA2	TRAP1	17
NFATC2IP	LGR4	MAP3K3	CDC14B	DBNDD1	CDK18	FBLN2	MAPK14	FAM48A	SMG1	VPS33B	UBN1	17
PLK1	LGR4	RAD51C	CDC14B	AC133919.6	CDK18	IRAK2	MAPK14	TRPC4	SMG1	ZNF710	TRAP1	17
RBBP6	LGR4	DCAF7	CDC14B	DEF8	CHI3L1	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	17
CHP2	C11orf91	MAP3K3	CDC14B	CENPBD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	UNC45A	TRAP1	17
CHP2	LGR4	PRKCA	CDC14B	DEF8	CDK18	IRAK2	MAPK14	DCLK1	SMG1	CHD2	TRAP1	17
CHP2	LGR4	AXIN2	CDC14B	C16orf3	CDK18	IRAK2	MAPK13	DCLK1	SMG1	RP11-82I10.1	TRAP1	17
CHP2	LGR4	RAD51C	CDC14B	PRDM7	SNRPE	IRAK2	MAPK14	DCLK1	SMG1	FANCI	TRAP1	17
CHP2	LGR4	PRKCA	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	17
CHP2	LGR4	APPBP2	CDC14B	RP11-356C4.2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	FANCI	TRAP1	17
CHP2	LGR4	CACNG1	CDC14B	MC1R	RABIF	HRH1	MAPK14	EXOSC8	SMG1	ZNF774	TRAP1	17
CHP2	LGR4	CD79B	CDC14B	DEF8	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	17
CHP2	LGR4	SMG8	CDC14B	FANCA	CDK18	IRAK2	MAPK14	DCLK1	SMG1	CHD2	TRAP1	17
CHP2	LGR4	TUBD1	HSD17B3	PRDM7	CDK18	IRAK2	MAPK14	DCLK1	SMG1	FANCI	TRAP1	17
CHP2	MUC15	MAP3K3	CDC14B	CENPBD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	17
CHP2	LGR4	RAD51C	CDC14B	TCF25	CDK18	IRAK2	MAPK14	LHFP	SMG1	ZNF774	TRAP1	17
NSMCE1	LGR4	CACNG5	CDC14B	SPIRE2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	GDPGP1	TRAP1	17
SNX29P2	LGR4	MAP3K3	TDRD7	GAS8	CDK18	IRAK2	MAPK14	DCLK1	SMG1	RP11-697E2.6	ROGDI	17
CHP2	LGR4	MAP3K3	TMOD1	GAS8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	17
CHP2	LGR4	PPM1D	CDC14B	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	KIF7	TRAP1	17
CHP2	CSTF3	PRKCA	CDC14B	PRDM7	CDK18	IRAK2	MAPK13	DCLK1	SMG1	FANCI	TRAP1	17
